,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
327,Standard_D64-16s_v3,norwayeast,USD,0.0,0.932277,0.932277,NO East,2023-04-01T00:00:00Z,c36982d2-c9c2-5da3-9458-04a69cec342e,D64-16s v3 Spot,DZH318Z0BPWD,DZH318Z0BPWD/00VD,,Virtual Machines DSv3 Series Windows,D64-16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
328,Standard_D64-16s_v3,norwayeast,USD,0.0,0.426302,0.426302,NO East,2023-04-01T00:00:00Z,c36982d2-c9c2-5da3-9458-04a69cec342e,D64-16s v3 Spot,DZH318Z0BPWD,DZH318Z0BPWD/00VD,,Virtual Machines DSv3 Series Windows,D64-16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
329,Standard_B4as_v2,westus3,USD,0.0,0.16,0.16,US West 3,2023-03-01T00:00:00Z,c36d3f64-64c9-5889-86b8-45eaa6ac3265,B4as v2,DZH318Z0K9JF,DZH318Z0K9JF/028Z,,Virtual Machines Basv2 Series Windows,B4as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
330,Standard_B4as_v2,westus3,USD,0.0,0.178,0.178,US West 3,2023-03-01T00:00:00Z,c36d3f64-64c9-5889-86b8-45eaa6ac3265,B4as v2,DZH318Z0K9JF,DZH318Z0K9JF/028Z,,Virtual Machines Basv2 Series Windows,B4as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
331,Standard_D4ads_v5,switzerlandwest,USD,0.0,0.383,0.383,CH West,2022-07-01T00:00:00Z,c36db2b2-82c3-5507-85d6-73e76597e2ba,D4ads v5,DZH318Z08W2P,DZH318Z08W2P/00SC,,Virtual Machines Dadsv5 Series Windows,Standard_D4ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
332,Standard_D4ads_v5,switzerlandwest,USD,0.0,0.567,0.567,CH West,2022-07-01T00:00:00Z,c36db2b2-82c3-5507-85d6-73e76597e2ba,D4ads v5,DZH318Z08W2P,DZH318Z08W2P/00SC,,Virtual Machines Dadsv5 Series Windows,Standard_D4ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
333,Standard_M208-52ms_v2,japanwest,USD,0.0,6.9161,6.9161,JA West,2022-11-01T00:00:00Z,c36ef8ba-8c47-5676-95ae-e2aa6cd554c6,M208-52ms_v2 Spot,DZH318Z0BX5L,DZH318Z0BX5L/03W7,,Virtual Machines MSv2 Series,M208-52ms_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
334,Standard_E20ads_v5,westindia,USD,0.0,1.677,1.677,IN West,2022-11-01T00:00:00Z,c3738e93-6867-5813-9f08-8bd6a7f7d7c4,E20ads v5,DZH318Z093WX,DZH318Z093WX/0442,,Virtual Machines Eadsv5 Series Windows,E20ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
335,Standard_E20ads_v5,westindia,USD,0.0,2.597,2.597,IN West,2022-11-01T00:00:00Z,c3738e93-6867-5813-9f08-8bd6a7f7d7c4,E20ads v5,DZH318Z093WX,DZH318Z093WX/0442,,Virtual Machines Eadsv5 Series Windows,E20ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
336,Standard_E96ias_v5,francesouth,USD,0.0,9.129,9.129,FR South,2022-11-01T00:00:00Z,c3740b47-a1ff-5abe-9dcb-cc08fd724cc3,E96ias v5,DZH318Z093WZ,DZH318Z093WZ/05L4,,Virtual Machines Easv5 Series,E96ias v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
337,Standard_E96ias_v5,francesouth,USD,0.0,91167.0,91167.0,FR South,2022-11-01T00:00:00Z,c3740b47-a1ff-5abe-9dcb-cc08fd724cc3,E96ias v5,DZH318Z093WZ,DZH318Z093WZ/06HL,,Virtual Machines Easv5 Series,E96ias v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
338,Standard_E96ias_v5,francesouth,USD,0.0,47183.0,47183.0,FR South,2022-11-01T00:00:00Z,c3740b47-a1ff-5abe-9dcb-cc08fd724cc3,E96ias v5,DZH318Z093WZ,DZH318Z093WZ/06HM,,Virtual Machines Easv5 Series,E96ias v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
339,Standard_E64-16as_v4,australiacentral2,USD,0.0,48254.0,48254.0,AU Central 2,2022-12-01T00:00:00Z,c3778ff8-13da-5570-bd3c-b5f77e40b510,E64-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/0666,,Virtual Machines Easv4 Series,E64-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
340,Standard_E64-16as_v4,australiacentral2,USD,0.0,4.832,4.832,AU Central 2,2022-12-01T00:00:00Z,c3778ff8-13da-5570-bd3c-b5f77e40b510,E64-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/04F6,,Virtual Machines Easv4 Series,E64-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
341,Standard_E64-16as_v4,australiacentral2,USD,0.0,24974.0,24974.0,AU Central 2,2022-12-01T00:00:00Z,c3778ff8-13da-5570-bd3c-b5f77e40b510,E64-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/066C,,Virtual Machines Easv4 Series,E64-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
342,Standard_E112ibs_v5,australiacentral,USD,0.0,4.386,4.386,AU Central,2022-09-01T00:00:00Z,c377e80b-b14c-562f-8826-9f65626cd51e,E112ibs v5 Spot,DZH318Z09LR5,DZH318Z09LR5/019B,,Virtual Machines Ebsv5 Series,Standard_E112ibs_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
343,Standard_B16ls_v2,norwayeast,USD,0.0,0.843,0.843,NO East,2023-03-01T00:00:00Z,c3781296-d938-5a87-91ae-5ad474b7cc55,B16ls v2,DZH318Z0K9KD,DZH318Z0K9KD/00G8,,Virtual Machines Bsv2 Series Windows,B16ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
344,Standard_B16ls_v2,norwayeast,USD,0.0,0.917,0.917,NO East,2023-03-01T00:00:00Z,c3781296-d938-5a87-91ae-5ad474b7cc55,B16ls v2,DZH318Z0K9KD,DZH318Z0K9KD/00G8,,Virtual Machines Bsv2 Series Windows,B16ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
345,Standard_D32as_v5,usgovarizona,USD,0.0,0.349,0.349,US Gov AZ,2022-11-01T00:00:00Z,c3793bd2-dfbc-5684-83c2-f55426d63ab7,D32as v5 Low Priority,DZH318Z08W0T,DZH318Z08W0T/01N9,,Virtual Machines Dasv5 Series,Standard_D32as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
346,Standard_E112ibds_v5,swedencentral,USD,0.0,4.3736,4.3736,SE Central,2022-09-01T00:00:00Z,c37959aa-f93b-50e9-8db2-edd176582ad0,E112ibds v5 Spot,DZH318Z09LQP,DZH318Z09LQP/0101,,Virtual Machines Ebdsv5 Series,Standard_E112ibds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
347,Standard_B4as_v2,qatarcentral,USD,0.0,0.08,0.08,QA Central,2023-03-01T00:00:00Z,c379d62e-86ac-52c7-8126-bfe6987addcb,B4as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/029R,,Virtual Machines Basv2 Series Windows,B4as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
348,Standard_B4as_v2,qatarcentral,USD,0.0,0.0872,0.0872,QA Central,2023-03-01T00:00:00Z,c379d62e-86ac-52c7-8126-bfe6987addcb,B4as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/029R,,Virtual Machines Basv2 Series Windows,B4as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
349,Standard_B2ats_v2,uksouth,USD,0.0,0.01,0.01,UK South,2023-03-01T00:00:00Z,c37ede23-c534-56c0-9c69-912b5ca8096d,B2ats v2,DZH318Z0K9JF,DZH318Z0K9JF/013H,,Virtual Machines Basv2 Series Windows,B2ats v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
350,Standard_B2ats_v2,uksouth,USD,0.0,0.0192,0.0192,UK South,2023-03-01T00:00:00Z,c37ede23-c534-56c0-9c69-912b5ca8096d,B2ats v2,DZH318Z0K9JF,DZH318Z0K9JF/013H,,Virtual Machines Basv2 Series Windows,B2ats v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
351,Standard_DS3,brazilsoutheast,USD,0.0,0.0494,0.0494,BR Southeast,2022-02-01T00:00:00Z,c3832cbf-15f2-5f5b-ae01-e8d80cb1d73d,DS3 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00NC,,Virtual Machines DS Series Windows,DS3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
352,Standard_DS3,brazilsoutheast,USD,0.0,0.1017,0.1017,BR Southeast,2022-03-01T00:00:00Z,c3832cbf-15f2-5f5b-ae01-e8d80cb1d73d,DS3 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00NC,,Virtual Machines DS Series Windows,DS3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
353,Standard_D16as_v5,usgovtexas,USD,0.0,0.172,0.172,US Gov TX,2022-08-01T00:00:00Z,c385a7e0-d7a6-5168-833d-273084d430ad,D16as v5 Low Priority,DZH318Z08W0T,DZH318Z08W0T/01HS,,Virtual Machines Dasv5 Series,Standard_D16as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
354,Standard_D16ds_v4,usgovarizona,USD,0.0,0.229,0.229,US Gov AZ,2020-06-01T00:00:00Z,c387839d-1299-5a55-b0a3-88d377bc07d5,D16ds v4 Low Priority,DZH318Z0CSHM,DZH318Z0CSHM/00RJ,,Virtual Machines Ddsv4 Series,D16ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
355,Standard_E20ads_v5,southafricawest,USD,0.0,0.47535,0.47535,ZA West,2023-01-01T00:00:00Z,c389c3cb-45b9-55a3-bd08-d1543803570e,E20ads v5 Spot,DZH318Z093WX,DZH318Z093WX/04C0,,Virtual Machines Eadsv5 Series Windows,E20ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
356,Standard_E20ads_v5,southafricawest,USD,0.0,0.2249,0.2249,ZA West,2023-03-01T00:00:00Z,c389c3cb-45b9-55a3-bd08-d1543803570e,E20ads v5 Spot,DZH318Z093WX,DZH318Z093WX/04C0,,Virtual Machines Eadsv5 Series Windows,E20ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
357,Standard_B8as_v2,japanwest,USD,0.0,0.437,0.437,JA West,2023-03-01T00:00:00Z,c38af6a2-4ffa-5d0e-8c8a-10321ff5f275,B8as v2,DZH318Z0K9JF,DZH318Z0K9JF/01TZ,,Virtual Machines Basv2 Series Windows,B8as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
358,Standard_B8as_v2,japanwest,USD,0.0,0.4,0.4,JA West,2023-03-01T00:00:00Z,c38af6a2-4ffa-5d0e-8c8a-10321ff5f275,B8as v2,DZH318Z0K9JF,DZH318Z0K9JF/01TZ,,Virtual Machines Basv2 Series Windows,B8as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
359,Standard_B1ls,usgovtexas,USD,0.0,0.0065,0.0065,US Gov TX,2019-04-01T00:00:00Z,c38cf067-57cc-4a0e-982c-7291a7595a6c,B1ls,DZH318Z0BQ35,DZH318Z0BQ35/018B,,Virtual Machines BS Series,B1ls,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
360,Standard_B1ls,usgovtexas,USD,0.0,33.0,33.0,US Gov TX,2019-04-01T00:00:00Z,c38cf067-57cc-4a0e-982c-7291a7595a6c,B1ls,DZH318Z0BQ35,DZH318Z0BQ35/0189,,Virtual Machines BS Series,B1ls,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
361,Standard_B1ls,usgovtexas,USD,0.0,64.0,64.0,US Gov TX,2019-04-01T00:00:00Z,c38cf067-57cc-4a0e-982c-7291a7595a6c,B1ls,DZH318Z0BQ35,DZH318Z0BQ35/0188,,Virtual Machines BS Series,B1ls,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
362,Standard_E112iads_v5,switzerlandwest,USD,0.0,3.02295,3.02295,CH West,2023-01-01T00:00:00Z,c38d73e9-7ab3-5f6e-b161-4640d6023872,E112iads v5 Spot,DZH318Z093WX,DZH318Z093WX/034W,,Virtual Machines Eadsv5 Series Windows,E112iads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
363,Standard_E112iads_v5,switzerlandwest,USD,0.0,1.5001,1.5001,CH West,2023-03-01T00:00:00Z,c38d73e9-7ab3-5f6e-b161-4640d6023872,E112iads v5 Spot,DZH318Z093WX,DZH318Z093WX/034W,,Virtual Machines Eadsv5 Series Windows,E112iads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
364,Ddsv4_Type 1,koreacentral,USD,0.0,24957.0,24957.0,KR Central,2021-11-01T00:00:00Z,c38f0ae4-963a-5257-b445-a3c85d49449c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/0037,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
365,Ddsv4_Type 1,koreacentral,USD,0.0,4.893,4.893,KR Central,2021-11-01T00:00:00Z,c38f0ae4-963a-5257-b445-a3c85d49449c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/003B,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
366,Ddsv4_Type 1,koreacentral,USD,0.0,48347.0,48347.0,KR Central,2021-11-01T00:00:00Z,c38f0ae4-963a-5257-b445-a3c85d49449c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/0030,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
367,Standard_E96iads_v5,brazilsouth,USD,0.0,2.196,2.196,BR South,2021-11-01T00:00:00Z,c38f7636-24b2-59ec-9808-61a1398a400d,E96iads v5 Low Priority,DZH318Z093X0,DZH318Z093X0/00MP,,Virtual Machines Eadsv5 Series,E96iads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
368,Standard_E32-8as_v5,switzerlandwest,USD,0.0,33565.0,33565.0,CH West,2022-07-01T00:00:00Z,c38f7b82-6901-575a-8f44-6344b040b592,E32-8as v5,DZH318Z093WZ,DZH318Z093WZ/04VQ,,Virtual Machines Easv5 Series,E32-8as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
369,Standard_E32-8as_v5,switzerlandwest,USD,0.0,3.361,3.361,CH West,2022-07-01T00:00:00Z,c38f7b82-6901-575a-8f44-6344b040b592,E32-8as v5,DZH318Z093WZ,DZH318Z093WZ/04G1,,Virtual Machines Easv5 Series,E32-8as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
370,Standard_E32-8as_v5,switzerlandwest,USD,0.0,17371.0,17371.0,CH West,2022-07-01T00:00:00Z,c38f7b82-6901-575a-8f44-6344b040b592,E32-8as v5,DZH318Z093WZ,DZH318Z093WZ/04VZ,,Virtual Machines Easv5 Series,E32-8as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
371,Standard_D32as_v5,usgovarizona,USD,0.0,0.4824,0.4824,US Gov AZ,2022-11-01T00:00:00Z,c3935048-8afd-5611-903f-30700fceb1be,D32as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00X2,,Virtual Machines Dasv5 Series Windows,Standard_D32as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
372,Standard_D4_v2,attdetroit1,USD,0.0,0.1832,0.1832,ATT Detroit 1,2023-04-01T00:00:00Z,c399694b-6254-56dc-9082-8d5c00e3cee4,D4 v2/DS4 v2 Spot,DZH318Z0BPVM,DZH318Z0BPVM/02XC,,Virtual Machines Dv2 Series Windows,D4 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
373,Standard_D4_v2,attdetroit1,USD,0.0,0.3744,0.3744,ATT Detroit 1,2023-04-01T00:00:00Z,c399694b-6254-56dc-9082-8d5c00e3cee4,D4 v2/DS4 v2 Spot,DZH318Z0BPVM,DZH318Z0BPVM/02XC,,Virtual Machines Dv2 Series Windows,D4 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
374,Standard_B4als_v2,usgovvirginia,USD,0.0,0.142,0.142,US Gov Virginia,2023-03-01T00:00:00Z,c39e67cb-b64a-580d-b54c-7d48ae6ec950,B4als v2,DZH318Z0K9JH,DZH318Z0K9JH/029X,,Virtual Machines Basv2 Series,B4als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
375,Standard_E112ibs_v5,eastus2,USD,0.0,1.836,1.836,US East 2,2022-09-01T00:00:00Z,c3a08dbe-12ac-5173-a0c9-5672b238ef80,E112ibs v5 Low Priority,DZH318Z09LR5,DZH318Z09LR5/00XM,,Virtual Machines Ebsv5 Series,Standard_E112ibs_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
376,Standard_B2pts_v2,canadaeast,USD,0.0,0.01,0.01,CA East,2023-03-01T00:00:00Z,c3a0b6ff-65cb-5a38-89c0-7d6543085646,B2pts v2,DZH318Z0K9JK,DZH318Z0K9JK/019C,,Virtual Machines Bpsv2 Series,B2pts v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
377,Standard_D48as_v5_Promo,westcentralus,USD,0.0,1.77,1.77,US West Central,2022-07-01T00:00:00Z,c3a16d34-d146-5404-ad7c-1f820f4d19cf,D48as v5 Promo Low Priority,DZH318Z08W2K,DZH318Z08W2K/00NM,,Virtual Machines Dasv5 Promo Series Windows,Standard_D48as_v5_Promo Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
378,Standard_D48as_v5_Promo,westcentralus,USD,0.0,0.444,0.444,US West Central,2022-07-01T00:00:00Z,c3a16d34-d146-5404-ad7c-1f820f4d19cf,D48as v5 Promo Low Priority,DZH318Z08W2K,DZH318Z08W2K/00NM,,Virtual Machines Dasv5 Promo Series Windows,Standard_D48as_v5_Promo Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
379,Standard_E32bds_v5,westindia,USD,0.0,0.684,0.684,IN West,2022-08-01T00:00:00Z,c3a2c97d-ea81-5217-8b64-51806ed347ba,E32bds v5 Low Priority,DZH318Z09LQP,DZH318Z09LQP/01MP,,Virtual Machines Ebdsv5 Series,Standard_E32bds_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
380,Standard_M8ms,norwaywest,USD,0.0,0.572,0.572,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/038W,,Virtual Machines MS Series Windows,M8ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
381,Standard_M8ms,norwaywest,USD,0.0,1.29,1.29,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/038W,,Virtual Machines MS Series Windows,M8ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
382,Standard_M8-4ms,norwaywest,USD,0.0,0.572,0.572,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8-4ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/037N,,Virtual Machines MS Series Windows,M8-4ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
383,Standard_M8-2ms,norwaywest,USD,0.0,0.572,0.572,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8-2ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/0385,,Virtual Machines MS Series Windows,M8-2ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
384,Standard_M8-2ms,norwaywest,USD,0.0,1.29,1.29,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8-2ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/0385,,Virtual Machines MS Series Windows,M8-2ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
385,Standard_M8-4ms,norwaywest,USD,0.0,1.29,1.29,NO West,2020-12-01T00:00:00Z,c3a4823a-75cf-5766-bcdf-1c5615b26b4a,M8-4ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/037N,,Virtual Machines MS Series Windows,M8-4ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
386,Standard_E4bs_v5,uaecentral,USD,0.0,0.481,0.481,AE Central,2022-08-01T00:00:00Z,c3ad07c5-5c67-5544-946e-5da7eebc8787,E4bs v5,DZH318Z09LR4,DZH318Z09LR4/01F4,,Virtual Machines Ebsv5 Series Windows,Standard_E4bs_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
387,Standard_E4bs_v5,uaecentral,USD,0.0,0.665,0.665,AE Central,2022-08-01T00:00:00Z,c3ad07c5-5c67-5544-946e-5da7eebc8787,E4bs v5,DZH318Z09LR4,DZH318Z09LR4/01F4,,Virtual Machines Ebsv5 Series Windows,Standard_E4bs_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
388,Standard_L80as_v3,southafricanorth,USD,0.0,1.64,1.64,ZA North,2022-11-01T00:00:00Z,c3b08f8d-3c00-5120-ac08-dcebd13ae2e5,L80as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/010Q,,Lasv3 Series Windows,Standard_L80as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
389,Standard_L80as_v3,southafricanorth,USD,0.0,4.752,4.752,ZA North,2022-11-01T00:00:00Z,c3b08f8d-3c00-5120-ac08-dcebd13ae2e5,L80as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/010Q,,Lasv3 Series Windows,Standard_L80as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
390,Standard_B4pls_v2,brazilsoutheast,USD,0.0,0.248,0.248,BR Southeast,2023-03-01T00:00:00Z,c3b36fb0-3da1-5004-b45f-d9f884ebaddd,B4pls v2,DZH318Z0K9JK,DZH318Z0K9JK/01QC,,Virtual Machines Bpsv2 Series,B4pls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
391,Standard_D4a_v4,qatarcentral,USD,0.0,0.094,0.094,QA Central,2022-11-01T00:00:00Z,c3b404e7-d553-560b-a3e4-f9d20bdb3cf5,D4a v4/D4as v4 Spot,DZH318Z0CM94,DZH318Z0CM94/01GQ,,Virtual Machines Dav4 Series Windows,D4a v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
392,Standard_D4a_v4,qatarcentral,USD,0.0,0.1676,0.1676,QA Central,2022-11-01T00:00:00Z,c3b404e7-d553-560b-a3e4-f9d20bdb3cf5,D4a v4/D4as v4 Spot,DZH318Z0CM94,DZH318Z0CM94/01GQ,,Virtual Machines Dav4 Series Windows,D4a v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
393,Standard_E8-4s_v4,usgovvirginia,USD,0.0,0.121,0.121,US Gov Virginia,2020-08-01T00:00:00Z,c3b7dea2-fbec-5581-a4f8-864aa172bc53,E8-4s v4 Low Priority,DZH318Z0CSHL,DZH318Z0CSHL/005Q,,Virtual Machines Esv4 Series,E8-4s v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
394,Standard_E4bs_v5,jioindiacentral,USD,0.0,0.062,0.062,IN Central Jio,2022-08-01T00:00:00Z,c3bb4e2f-c7f8-5b95-90a8-2d2594ea0644,E4bs v5 Low Priority,DZH318Z09LR5,DZH318Z09LR5/01T7,,Virtual Machines Ebsv5 Series,Standard_E4bs_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
395,Standard_B4als_v2,westcentralus,USD,0.0,0.177,0.177,US West Central,2023-03-01T00:00:00Z,c3bd7946-81ef-50d7-873f-ae5047716414,B4als v2,DZH318Z0K9JF,DZH318Z0K9JF/01PL,,Virtual Machines Basv2 Series Windows,B4als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
396,Standard_B4als_v2,westcentralus,USD,0.0,0.196,0.196,US West Central,2023-03-01T00:00:00Z,c3bd7946-81ef-50d7-873f-ae5047716414,B4als v2,DZH318Z0K9JF,DZH318Z0K9JF/01PL,,Virtual Machines Basv2 Series Windows,B4als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
