,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
1903,Standard_B2ps_v2,australiacentral2,USD,0.0,0.0892,0.0892,AU Central 2,2023-03-01T00:00:00Z,d60d1400-e01a-550c-aa91-10790ed20704,B2ps v2,DZH318Z0K9JL,DZH318Z0K9JL/00L5,,Virtual Machines Bpsv2 Series Windows,B2ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1904,Standard_B2ps_v2,australiacentral2,USD,0.0,0.08,0.08,AU Central 2,2023-03-01T00:00:00Z,d60d1400-e01a-550c-aa91-10790ed20704,B2ps v2,DZH318Z0K9JL,DZH318Z0K9JL/00L5,,Virtual Machines Bpsv2 Series Windows,B2ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1905,Standard_D48ads_v5,southafricawest,USD,0.0,0.449839,0.449839,ZA West,2023-01-01T00:00:00Z,d6157120-5edf-5fa6-adb7-fcfe9b8d1b1d,D48ads v5 Spot,DZH318Z08W2R,DZH318Z08W2R/01KD,,Virtual Machines Dadsv5 Series,Standard_D48ads_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1906,Standard_D32lds_v5,westindia,USD,0.0,1.966,1.966,IN West,2023-04-01T00:00:00Z,d616acca-e9ed-512d-9e69-cc0f9f4de090,D32lds v5,DZH318Z08M99,DZH318Z08M99/01JQ,,Virtual Machines Dldsv5 Series Windows,D32lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1907,Standard_D32lds_v5,westindia,USD,0.0,3.438,3.438,IN West,2023-04-01T00:00:00Z,d616acca-e9ed-512d-9e69-cc0f9f4de090,D32lds v5,DZH318Z08M99,DZH318Z08M99/01JQ,,Virtual Machines Dldsv5 Series Windows,D32lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1908,Standard_DS5_v2,attdetroit1,USD,0.0,0.916,0.916,ATT Detroit 1,2023-04-01T00:00:00Z,d6193aad-90d8-5ab3-9c72-ac4b673cb11b,DS5 v2,DZH318Z0BQ4C,DZH318Z0BQ4C/07TK,,Virtual Machines DSv2 Series,DS5 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1909,Standard_E20as_v5,attdallas1,USD,0.0,1.831,1.831,ATT Dallas 1,2022-12-01T00:00:00Z,d61b5711-d87e-54cd-bf5c-21250688c46c,E20as v5,DZH318Z093WZ,DZH318Z093WZ/01S2,,Virtual Machines Easv5 Series,E20as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1910,Standard_L16as_v3,australiasoutheast,USD,0.0,0.943,0.943,AU Southeast,2022-11-01T00:00:00Z,d620d5bc-d63d-51bd-838b-c13bcef78a5c,L16as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/00ZM,,Lasv3 Series Windows,Standard_L16as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1911,Standard_L16as_v3,australiasoutheast,USD,0.0,0.324,0.324,AU Southeast,2022-11-01T00:00:00Z,d620d5bc-d63d-51bd-838b-c13bcef78a5c,L16as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/00ZM,,Lasv3 Series Windows,Standard_L16as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1912,Standard_E64-16ads_v5,southindia,USD,0.0,1.32825,1.32825,IN South,2023-01-01T00:00:00Z,d6229d4f-e0b8-51de-95e1-f435ef36f1a4,E64-16ads v5 Spot,DZH318Z093WX,DZH318Z093WX/0314,,Virtual Machines Eadsv5 Series Windows,E64-16ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1913,Standard_E64-16ads_v5,southindia,USD,0.0,0.5911,0.5911,IN South,2023-03-01T00:00:00Z,d6229d4f-e0b8-51de-95e1-f435ef36f1a4,E64-16ads v5 Spot,DZH318Z093WX,DZH318Z093WX/0314,,Virtual Machines Eadsv5 Series Windows,E64-16ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1914,Standard_B2als_v2,swedensouth,USD,0.0,0.05,0.05,SE South,2023-03-01T00:00:00Z,d62369a1-1ff9-56e4-9d5b-0bd7d833e392,B2als v2,DZH318Z0K9JF,DZH318Z0K9JF/00GP,,Virtual Machines Basv2 Series Windows,B2als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1915,Standard_B2als_v2,swedensouth,USD,0.0,0.0592,0.0592,SE South,2023-03-01T00:00:00Z,d62369a1-1ff9-56e4-9d5b-0bd7d833e392,B2als v2,DZH318Z0K9JF,DZH318Z0K9JF/00GP,,Virtual Machines Basv2 Series Windows,B2als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1916,Standard_D16s_v3,usgovtexas,USD,0.0,0.256138,0.256138,US Gov TX,2023-04-01T00:00:00Z,d624c463-244b-529f-8132-8849e71edc46,D16s v3 Spot,DZH318Z0BPWD,DZH318Z0BPWD/0131,,Virtual Machines DSv3 Series Windows,D16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1917,Standard_E32-16ds_v4,usgovarizona,USD,0.0,1.696,1.696,US Gov AZ,2020-06-01T00:00:00Z,d624fcd7-752b-5f04-9052-2d1171d8062c,E32-16ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/01JK,,Virtual Machines Edsv4 Series Windows,E32-16ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1918,Standard_D96ls_v5,usgovvirginia,USD,0.0,1.9584,1.9584,US Gov Virginia,2023-04-01T00:00:00Z,d628152f-09df-5fef-85d2-afdaf6afab35,D96ls v5 Spot,DZH318Z08M9L,DZH318Z08M9L/0047,,Virtual Machines Dlsv5 Series,D96ls v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1919,Standard_ND96asr_A100_v4,southcentralus,USD,0.0,6.526,6.526,US South Central,2021-06-01T00:00:00Z,d628f1c4-822b-57c2-8b67-dcaf629651f2,ND96asr A100 v4 Low Priority,DZH318Z0DS6T,DZH318Z0DS6T/002B,,Virtual Machines NDasr A100 v4 Series,ND96asr A100 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1920,Standard_M416-104s_v2,eastus,USD,0.0,68.716,68.716,US East,2022-01-01T00:00:00Z,d62b20c6-8f75-4fa8-8f73-cf0575b06332,M416-104s_v2,DZH318Z0BX63,DZH318Z0BX63/01BQ,,Virtual Machines MSv2 Series Windows,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
1921,Standard_M416-104s_v2,eastus,USD,0.0,49.58,49.58,US East,2022-01-01T00:00:00Z,d62b20c6-8f75-4fa8-8f73-cf0575b06332,M416-104s_v2,DZH318Z0BX63,DZH318Z0BX63/01BQ,,Virtual Machines MSv2 Series Windows,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
1922,Standard_D64-16s_v3,japanwest,USD,0.0,2.829,2.829,JA West,2017-12-01T00:00:00Z,d62c8c37-b7ee-4bc3-87d6-c615159820b3,D64-16s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/01D5,,Virtual Machines DSv3 Series Windows,D64-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
1923,Standard_D64-32s_v3,japanwest,USD,0.0,2.829,2.829,JA West,2017-12-01T00:00:00Z,d62c8c37-b7ee-4bc3-87d6-c615159820b3,D64-32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/00V9,,Virtual Machines DSv3 Series Windows,D64-32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
1924,Standard_D64-16s_v3,japanwest,USD,0.0,0.826,0.826,JA West,2017-12-01T00:00:00Z,d62c8c37-b7ee-4bc3-87d6-c615159820b3,D64-16s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/01D5,,Virtual Machines DSv3 Series Windows,D64-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
1925,Standard_D64-32s_v3,japanwest,USD,0.0,0.826,0.826,JA West,2017-12-01T00:00:00Z,d62c8c37-b7ee-4bc3-87d6-c615159820b3,D64-32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/00V9,,Virtual Machines DSv3 Series Windows,D64-32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
1926,Standard_E96bds_v5,westindia,USD,0.0,2.052,2.052,IN West,2022-09-01T00:00:00Z,d62cd90b-4744-51cf-8548-8d1261521e42,E96bds v5 Low Priority,DZH318Z09LQP,DZH318Z09LQP/01MV,,Virtual Machines Ebdsv5 Series,Standard_E96bds_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1927,Msv2_Type1,japaneast,USD,0.0,65.446,65.446,JA East,2021-02-01T00:00:00Z,d62d4386-ac48-5fd8-8eba-8870fa5df16c,Msv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/004L,,MSv2 Series Dedicated Host,Msv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1928,Msv2_Type1,japaneast,USD,0.0,481575.0,481575.0,JA East,2021-02-01T00:00:00Z,d62d4386-ac48-5fd8-8eba-8870fa5df16c,Msv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/0040,,MSv2 Series Dedicated Host,Msv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1929,Msv2_Type1,japaneast,USD,0.0,332516.0,332516.0,JA East,2021-02-01T00:00:00Z,d62d4386-ac48-5fd8-8eba-8870fa5df16c,Msv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/004H,,MSv2 Series Dedicated Host,Msv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1930,Standard_E96iads_v5,germanywestcentral,USD,0.0,1.668,1.668,DE West Central,2021-11-01T00:00:00Z,d62f7212-1717-5e62-ad87-1f4e02c7ca41,E96iads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/02NK,,Virtual Machines Eadsv5 Series Windows,E96iads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1931,Standard_E96iads_v5,germanywestcentral,USD,0.0,5.103,5.103,DE West Central,2021-11-01T00:00:00Z,d62f7212-1717-5e62-ad87-1f4e02c7ca41,E96iads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/02NK,,Virtual Machines Eadsv5 Series Windows,E96iads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1932,Standard_B16as_v2,japanwest,USD,0.0,0.3496,0.3496,JA West,2023-03-01T00:00:00Z,d634560d-22a3-5116-bebf-dde4fd3afc3f,B16as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/01VD,,Virtual Machines Basv2 Series Windows,B16as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1933,Standard_B16as_v2,japanwest,USD,0.0,0.32,0.32,JA West,2023-03-01T00:00:00Z,d634560d-22a3-5116-bebf-dde4fd3afc3f,B16as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/01VD,,Virtual Machines Basv2 Series Windows,B16as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1934,Standard_NV8as_v4,attatlanta1,USD,0.0,0.4736,0.4736,ATT Atlanta 1,2022-04-01T00:00:00Z,d635bfbe-3ecf-53af-bfcb-05b6418e996b,NV8as v4 Spot,DZH318Z0CGPM,DZH318Z0CGPM/00BM,,Virtual Machines NVasv4 Series Windows,NV8as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1935,Standard_NV8as_v4,attatlanta1,USD,0.0,0.3264,0.3264,ATT Atlanta 1,2022-04-01T00:00:00Z,d635bfbe-3ecf-53af-bfcb-05b6418e996b,NV8as v4 Spot,DZH318Z0CGPM,DZH318Z0CGPM/00BM,,Virtual Machines NVasv4 Series Windows,NV8as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1936,Standard_D8as_v5,usgovtexas,USD,0.0,0.1197,0.1197,US Gov TX,2022-11-01T00:00:00Z,d6362823-8832-56d0-aa7e-fd1688ff15dc,D8as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00WW,,Virtual Machines Dasv5 Series Windows,Standard_D8as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1937,Standard_E112iads_v5,germanywestcentral,USD,0.0,1.947,1.947,DE West Central,2022-01-01T00:00:00Z,d637845f-c8f9-54f8-b48c-0ea74950c355,E112iads v5 Low Priority,DZH318Z093X0,DZH318Z093X0/044K,,Virtual Machines Eadsv5 Series,E112iads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1938,Standard_B2pts_v2,swedensouth,USD,0.0,0.004,0.004,SE South,2023-03-01T00:00:00Z,d63ac2c8-f457-5ab7-9e53-82326f573355,B2pts v2 Spot,DZH318Z0K9JK,DZH318Z0K9JK/00QL,,Virtual Machines Bpsv2 Series,B2pts v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1939,Standard_E32-16as_v4,usgovvirginia,USD,0.0,2.016,2.016,US Gov Virginia,2022-08-01T00:00:00Z,d63cecc1-809e-5ff3-a8db-1cbfed41eb22,E32-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/04NW,,Virtual Machines Easv4 Series,E32-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1940,Standard_E32-16as_v4,usgovvirginia,USD,0.0,10596.0,10596.0,US Gov Virginia,2022-08-01T00:00:00Z,d63cecc1-809e-5ff3-a8db-1cbfed41eb22,E32-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/05LF,,Virtual Machines Easv4 Series,E32-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1941,Standard_E32-16as_v4,usgovvirginia,USD,0.0,21192.0,21192.0,US Gov Virginia,2022-08-01T00:00:00Z,d63cecc1-809e-5ff3-a8db-1cbfed41eb22,E32-16as_v4,DZH318Z0CM2D,DZH318Z0CM2D/05LC,,Virtual Machines Easv4 Series,E32-16as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1942,Standard_E112ibds_v5,southafricawest,USD,0.0,7.1112,7.1112,ZA West,2022-09-01T00:00:00Z,d6405e44-581b-569c-9e69-a0195edccb3f,E112ibds v5 Spot,DZH318Z09LQP,DZH318Z09LQP/01T7,,Virtual Machines Ebdsv5 Series,Standard_E112ibds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1943,Standard_E8-4as_v5,southafricawest,USD,0.0,0.785,0.785,ZA West,2022-11-01T00:00:00Z,d64481c1-7879-5c6b-91dc-457a4c2b0aec,E8-4as v5,DZH318Z093XK,DZH318Z093XK/04FX,,Virtual Machines Easv5 Series Windows,E8-4as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1944,Standard_E8-4as_v5,southafricawest,USD,0.0,1.153,1.153,ZA West,2022-11-01T00:00:00Z,d64481c1-7879-5c6b-91dc-457a4c2b0aec,E8-4as v5,DZH318Z093XK,DZH318Z093XK/04FX,,Virtual Machines Easv5 Series Windows,E8-4as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1945,Standard_E96ias_v5,qatarcentral,USD,0.0,2.9568,2.9568,QA Central,2022-11-01T00:00:00Z,d644e17c-e3e1-56ee-adf3-b430ad03f094,E96ias v5 Spot,DZH318Z093WZ,DZH318Z093WZ/048R,,Virtual Machines Easv5 Series,E96ias v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1946,Standard_DS3,usgovvirginia,USD,0.0,0.02856,0.02856,US Gov Virginia,2022-03-01T00:00:00Z,d64850f2-c846-52ad-b79b-d0ec483efe90,DS3 Spot,DZH318Z0BQ4S,DZH318Z0BQ4S/00TF,,Virtual Machines DS Series,DS3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1947,Standard_B16s_v2,southindia,USD,0.0,0.938,0.938,IN South,2023-03-01T00:00:00Z,d64fba00-e38d-5c64-a902-00c7b3d69f88,B16s v2,DZH318Z0K9K9,DZH318Z0K9K9/0208,,Virtual Machines Bsv2 Series,B16s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1948,Standard_D16_v5,norwaywest,USD,0.0,0.1316,0.1316,NO West,2022-07-01T00:00:00Z,d65122d2-6368-5c15-acc2-937e40f8f7e2,D16 v5 Spot,DZH318Z08M9V,DZH318Z08M9V/012M,,Virtual Machines Dv5 Series Windows,Standard_D16_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1949,Standard_D16_v5,norwaywest,USD,0.0,0.3078,0.3078,NO West,2022-05-01T00:00:00Z,d65122d2-6368-5c15-acc2-937e40f8f7e2,D16 v5 Spot,DZH318Z08M9V,DZH318Z08M9V/012M,,Virtual Machines Dv5 Series Windows,Standard_D16_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1950,Standard_E8-2ds_v4,westindia,USD,0.0,0.425,0.425,IN West,2021-02-01T00:00:00Z,d65128f6-27d6-5658-ad02-27f04c66e5ff,E8-2ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/033W,,Virtual Machines Edsv4 Series Windows,E8-2ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1951,Standard_E8-2ds_v4,westindia,USD,0.0,0.139,0.139,IN West,2021-02-01T00:00:00Z,d65128f6-27d6-5658-ad02-27f04c66e5ff,E8-2ds v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/033W,,Virtual Machines Edsv4 Series Windows,E8-2ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1952,Standard_D2_v4,usgovarizona,USD,0.0,0.014239,0.014239,US Gov AZ,2023-04-01T00:00:00Z,d6529c89-8e58-571f-abee-7256792ed07b,D2 v4 Spot,DZH318Z0D1L4,DZH318Z0D1L4/0071,,Virtual Machines Dv4 Series,D2 v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1953,Standard_B4ps_v2,westus2,USD,0.0,0.048,0.048,US West 2,2023-03-01T00:00:00Z,d653a79b-804d-526e-b1b5-6e61f5fdc8a8,B4ps v2 Spot,DZH318Z0K9JL,DZH318Z0K9JL/01MQ,,Virtual Machines Bpsv2 Series Windows,B4ps v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1954,Standard_B4ps_v2,westus2,USD,0.0,0.0552,0.0552,US West 2,2023-03-01T00:00:00Z,d653a79b-804d-526e-b1b5-6e61f5fdc8a8,B4ps v2 Spot,DZH318Z0K9JL,DZH318Z0K9JL/01MQ,,Virtual Machines Bpsv2 Series Windows,B4ps v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1955,Standard_D32-8s_v3,southafricawest,USD,0.0,0.254,0.254,ZA West,2022-07-01T00:00:00Z,d653b8b2-ab9a-513b-b8ca-9ac233106d7f,D32-8s v3 Spot,DZH318Z0BQ50,DZH318Z0BQ50/01X2,,Virtual Machines DSv3 Series,D32-8s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1956,Standard_D48s_v4,usgovvirginia,USD,0.0,2.045,2.045,US Gov Virginia,2020-08-01T00:00:00Z,d655dc06-0481-5e43-8e5d-a5342d9a801b,D48s v4 Low Priority,DZH318Z0CP07,DZH318Z0CP07/0011,,Virtual Machines Dsv4 Series Windows,D48s v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1957,Standard_E2a_v4,australiacentral2,USD,0.0,0.0604,0.0604,AU Central 2,2022-11-01T00:00:00Z,d6562003-9d6b-5390-bb22-d412c046bdd9,E2a v4/E2as v4 Spot,DZH318Z0CM29,DZH318Z0CM29/01M7,,Virtual Machines Eav4 Series,E2a v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1958,Dsv4_Type1,northeurope,USD,0.0,46530.0,46530.0,EU North,2021-11-01T00:00:00Z,d6566a9e-26cd-5739-a85d-73004cba6f59,Dsv4 Type1,DZH318Z0DB0X,DZH318Z0DB0X/003N,,DSv4 Series Dedicated Host,Dsv4 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1959,Dsv4_Type1,northeurope,USD,0.0,24244.0,24244.0,EU North,2021-11-01T00:00:00Z,d6566a9e-26cd-5739-a85d-73004cba6f59,Dsv4 Type1,DZH318Z0DB0X,DZH318Z0DB0X/003M,,DSv4 Series Dedicated Host,Dsv4 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1960,Dsv4_Type1,northeurope,USD,0.0,4.708,4.708,EU North,2021-11-01T00:00:00Z,d6566a9e-26cd-5739-a85d-73004cba6f59,Dsv4 Type1,DZH318Z0DB0X,DZH318Z0DB0X/003L,,DSv4 Series Dedicated Host,Dsv4 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1961,Standard_D4h_v3,attatlanta1,USD,0.0,0.199,0.199,ATT Atlanta 1,2022-04-01T00:00:00Z,d658ac8f-a6e3-5ec2-8341-4334c1e5c1ed,D4h v3/D4hs v3,DZH318Z0BXNF,DZH318Z0BXNF/00JH,,Virtual Machines Dv3 VDI Series Windows,D4h v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1962,Standard_E96-48s_v5,attatlanta1,USD,0.0,5.032,5.032,ATT Atlanta 1,2022-04-01T00:00:00Z,d65a35de-9c7f-5c2b-ae95-f52628ac22ae,E96-48s v5 Low Priority,DZH318Z096T1,DZH318Z096T1/06JH,,Virtual Machines Esv5 Series Windows,E96-48s v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1963,Standard_E96-48s_v5,attatlanta1,USD,0.0,1.633,1.633,ATT Atlanta 1,2022-04-01T00:00:00Z,d65a35de-9c7f-5c2b-ae95-f52628ac22ae,E96-48s v5 Low Priority,DZH318Z096T1,DZH318Z096T1/06JH,,Virtual Machines Esv5 Series Windows,E96-48s v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1964,Standard_DS2_v2,attatlanta1,USD,0.0,0.247,0.247,ATT Atlanta 1,2022-12-01T00:00:00Z,d65f05c9-2b08-5309-ad55-9b3b69dbed67,DS2 v2,DZH318Z0BQPW,DZH318Z0BQPW/0413,,Virtual Machines DSv2 Series Windows,DS2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1965,Standard_DS2_v2,attatlanta1,USD,0.0,0.155,0.155,ATT Atlanta 1,2022-12-01T00:00:00Z,d65f05c9-2b08-5309-ad55-9b3b69dbed67,DS2 v2,DZH318Z0BQPW,DZH318Z0BQPW/0413,,Virtual Machines DSv2 Series Windows,DS2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1966,Standard_E4as_v5,attatlanta1,USD,0.0,0.305,0.305,ATT Atlanta 1,2022-12-01T00:00:00Z,d65fe9e9-da73-5ed1-bdd8-9dbb40f43bd1,E4as v5,DZH318Z093WZ,DZH318Z093WZ/01VD,,Virtual Machines Easv5 Series,E4as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1967,Standard_E2ads_v5,switzerlandwest,USD,0.0,0.244,0.244,CH West,2022-07-01T00:00:00Z,d663a921-15cf-592c-89a5-4f248e1a584e,E2ads v5,DZH318Z093WX,DZH318Z093WX/038D,,Virtual Machines Eadsv5 Series Windows,E2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1968,Standard_E2ads_v5,switzerlandwest,USD,0.0,0.336,0.336,CH West,2022-07-01T00:00:00Z,d663a921-15cf-592c-89a5-4f248e1a584e,E2ads v5,DZH318Z093WX,DZH318Z093WX/038D,,Virtual Machines Eadsv5 Series Windows,E2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1969,Standard_B16pls_v2,francesouth,USD,0.0,0.708,0.708,FR South,2023-03-01T00:00:00Z,d663fc7d-5389-5f4a-b167-8a7ac8dffac7,B16pls v2,DZH318Z0K9JL,DZH318Z0K9JL/004L,,Virtual Machines Bpsv2 Series Windows,B16pls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1970,Standard_B16pls_v2,francesouth,USD,0.0,0.782,0.782,FR South,2023-03-01T00:00:00Z,d663fc7d-5389-5f4a-b167-8a7ac8dffac7,B16pls v2,DZH318Z0K9JL,DZH318Z0K9JL/004L,,Virtual Machines Bpsv2 Series Windows,B16pls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1971,Standard_DS13-4_v2,attnewyork1,USD,0.0,0.12,0.12,ATT New York 1,2023-02-01T00:00:00Z,d668c269-2417-5dca-ad16-e4663e1d4daf,DS13 v2 Low Priority,DZH318Z0BQ4C,DZH318Z0BQ4C/07T1,,Virtual Machines DSv2 Series,DS13-4 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
