,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
436,Standard_E4ads_v5,norwaywest,USD,0.0,0.487,0.487,NO West,2022-11-01T00:00:00Z,e8c573ff-f32e-5210-9a1a-d6d88124b565,E4ads v5,DZH318Z093WX,DZH318Z093WX/0477,Virtual Machines Eadsv5 Series Windows,E4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
437,Standard_E4ads_v5,norwaywest,USD,0.0,0.671,0.671,NO West,2022-11-01T00:00:00Z,e8c573ff-f32e-5210-9a1a-d6d88124b565,E4ads v5,DZH318Z093WX,DZH318Z093WX/0477,Virtual Machines Eadsv5 Series Windows,E4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
438,Standard_E96ias_v4,uaenorth,USD,0.0,1.489,1.489,AE North,2022-12-01T00:00:00Z,e8c6d7d2-309c-5f84-8adb-4f9c6eff5cd1,E96ias v4 Low Priority,DZH318Z0CM2D,DZH318Z0CM2D/043K,Virtual Machines Easv4 Series,E96ias v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
439,Standard_E48d_v4,westindia,USD,0.0,6.377,6.377,IN West,2021-02-01T00:00:00Z,e8c79cbf-a03f-544f-b93d-8fbfb4069e5e,E48d v4,DZH318Z0D1LH,DZH318Z0D1LH/01D4,Virtual Machines Edv4 Series Windows,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
440,Standard_E48d_v4,westindia,USD,0.0,4.169,4.169,IN West,2021-02-01T00:00:00Z,e8c79cbf-a03f-544f-b93d-8fbfb4069e5e,E48d v4,DZH318Z0D1LH,DZH318Z0D1LH/01D4,Virtual Machines Edv4 Series Windows,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
441,Standard_M416-104s_v2,southafricanorth,USD,0.0,6.6437,6.6437,ZA North,2022-11-01T00:00:00Z,e8c7bbcd-6df4-5a57-ae93-d39bef9a7ac4,M416-104s_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/01F2,Virtual Machines MSv2 Series Windows,M416-104s_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
442,Standard_M416-104s_v2,southafricanorth,USD,0.0,10.26864,10.26864,ZA North,2023-05-01T00:00:00Z,e8c7bbcd-6df4-5a57-ae93-d39bef9a7ac4,M416-104s_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/01F2,Virtual Machines MSv2 Series Windows,M416-104s_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
443,Standard_H8,japaneast,USD,0.0,1.145,1.145,JA East,2017-10-01T00:00:00Z,e8c95ffc-ab58-4af3-833d-c7f4cfe92f56,H8,DZH318Z0BQ4J,DZH318Z0BQ4J/005F,Virtual Machines H Series,H8,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
444,Standard_D64-32s_v3,centralindia,USD,0.0,0.672,0.672,IN Central,2018-03-12T00:00:00Z,e8caec05-3d87-4a31-9130-8a6511d4ab2b,D64-32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/00V2,Virtual Machines DSv3 Series Windows,D64-32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
445,Standard_D64-32s_v3,centralindia,USD,0.0,2.521,2.521,IN Central,2019-03-01T00:00:00Z,e8caec05-3d87-4a31-9130-8a6511d4ab2b,D64-32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/00V2,Virtual Machines DSv3 Series Windows,D64-32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
446,Standard_D64-16s_v3,centralindia,USD,0.0,0.672,0.672,IN Central,2018-03-12T00:00:00Z,e8caec05-3d87-4a31-9130-8a6511d4ab2b,D64-16s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/01DW,Virtual Machines DSv3 Series Windows,D64-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
447,Standard_D64-16s_v3,centralindia,USD,0.0,2.521,2.521,IN Central,2019-03-01T00:00:00Z,e8caec05-3d87-4a31-9130-8a6511d4ab2b,D64-16s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/01DW,Virtual Machines DSv3 Series Windows,D64-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
448,Standard_D32ds_v5,westindia,USD,0.0,2.314,2.314,IN West,2021-11-01T00:00:00Z,e8cc2828-0ccd-5b13-b675-e69576da6351,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/010B,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
449,Standard_D32ds_v5,westindia,USD,0.0,23111.0,23111.0,IN West,2021-11-01T00:00:00Z,e8cc2828-0ccd-5b13-b675-e69576da6351,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/01SS,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
450,Standard_D32ds_v5,westindia,USD,0.0,11961.0,11961.0,IN West,2021-11-01T00:00:00Z,e8cc2828-0ccd-5b13-b675-e69576da6351,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/01SX,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
451,Standard_D16s_v4,usgovtexas,USD,0.0,0.217088,0.217088,US Gov TX,2023-05-01T00:00:00Z,e8cd09ef-8061-541d-be56-f730e0ecf3b4,D16s v4 Spot,DZH318Z0CP07,DZH318Z0CP07/00FP,Virtual Machines Dsv4 Series Windows,D16s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
452,Standard_E96iads_v5,westus3,USD,0.0,1.383,1.383,US West 3,2022-08-01T00:00:00Z,e8cee43c-321a-561a-9ef5-68d6bdda88ea,E96iads v5 Low Priority,DZH318Z093X0,DZH318Z093X0/02CM,Virtual Machines Eadsv5 Series,E96iads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
453,Standard_E4-2ads_v5,attdallas1,USD,0.0,0.424,0.424,ATT Dallas 1,2022-04-01T00:00:00Z,e8d09485-1337-58d4-90ac-e65d92fb0c87,E4-2ads v5,DZH318Z093X0,DZH318Z093X0/01QZ,Virtual Machines Eadsv5 Series,E4-2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
454,Standard_H16mr,westus,USD,0.0,0.2861,0.2861,US West,2022-03-01T00:00:00Z,e8d1f02d-2311-5cc1-8f50-b8c43d63cbc0,H16mr Spot,DZH318Z0BQ4J,DZH318Z0BQ4J/00BR,Virtual Machines H Series,H16mr Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
455,Standard_E96-48ads_v5,westindia,USD,0.0,12.465,12.465,IN West,2022-11-01T00:00:00Z,e8d3cf4b-9b52-5018-9e1c-550dc4349936,E96-48ads v5,DZH318Z093WX,DZH318Z093WX/041V,Virtual Machines Eadsv5 Series Windows,E96-48ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
456,Standard_E96-48ads_v5,westindia,USD,0.0,8.049,8.049,IN West,2022-11-01T00:00:00Z,e8d3cf4b-9b52-5018-9e1c-550dc4349936,E96-48ads v5,DZH318Z093WX,DZH318Z093WX/041V,Virtual Machines Eadsv5 Series Windows,E96-48ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
457,Standard_H16m,usgovarizona,USD,0.0,0.2665,0.2665,US Gov AZ,2021-10-01T00:00:00Z,e8d44615-edfd-5522-849b-2ad14a975115,H16m Spot,DZH318Z0BQ4J,DZH318Z0BQ4J/00D6,Virtual Machines H Series,H16m Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
458,Standard_E64s_v4,usgovvirginia,USD,0.0,7.776,7.776,US Gov Virginia,2020-08-01T00:00:00Z,e8d71592-a67c-5e58-a0e8-56ea264e3a9c,E64s v4,DZH318Z0CSHC,DZH318Z0CSHC/0042,Virtual Machines Esv4 Series Windows,E64s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
459,Standard_D48_v3,usgovarizona,USD,0.0,29802.0,29802.0,US Gov AZ,2019-06-07T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48 v3/D48s v3,DZH318Z0BQ4K,DZH318Z0BQ4K/019H,Virtual Machines Dv3 Series,D48 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
460,Standard_D48_v3,usgovarizona,USD,0.0,3.024,3.024,US Gov AZ,2019-06-01T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48 v3/D48s v3,DZH318Z0BQ4K,DZH318Z0BQ4K/019S,Virtual Machines Dv3 Series,D48 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
461,Standard_D48_v3,usgovarizona,USD,0.0,15274.0,15274.0,US Gov AZ,2019-06-07T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48 v3/D48s v3,DZH318Z0BQ4K,DZH318Z0BQ4K/019Q,Virtual Machines Dv3 Series,D48 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
462,Standard_D48s_v3,usgovarizona,USD,0.0,3.024,3.024,US Gov AZ,2019-06-01T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48s v3,DZH318Z0BQ50,DZH318Z0BQ50/01CG,Virtual Machines DSv3 Series,D48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
463,Standard_D48s_v3,usgovarizona,USD,0.0,29802.0,29802.0,US Gov AZ,2019-06-07T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48s v3,DZH318Z0BQ50,DZH318Z0BQ50/01CJ,Virtual Machines DSv3 Series,D48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,mismatched_sku_detail
464,Standard_D48s_v3,usgovarizona,USD,0.0,15274.0,15274.0,US Gov AZ,2019-06-07T00:00:00Z,e8dcedfa-4cf6-4ae7-b0fe-aadce34c617d,D48s v3,DZH318Z0BQ50,DZH318Z0BQ50/01CH,Virtual Machines DSv3 Series,D48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,mismatched_sku_detail
465,Standard_DS13_v2_Promo,uknorth,USD,0.0,1.124,1.124,UK North,2018-09-01T00:00:00Z,e8e1ccd7-0aa8-43f7-b1a4-f1249195924e,DS13 v2 - Expired,DZH318Z0BPSQ,DZH318Z0BPSQ/0077,Virtual Machines DSv2 promo Series,DS13 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
466,Standard_DC16ads_cc_v5,westeurope,USD,0.0,1.1,1.1,EU West,2023-05-01T00:00:00Z,e8e414ae-b2ab-5bed-b431-53450b24a2ef,DC16adscc v5,DZH318Z0BDL9,DZH318Z0BDL9/000N,Virtual Machines DCadsccv5 Series,Standard_DC16ads_cc_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
467,Standard_E16as_v5,westcentralus,USD,0.0,0.1085,0.1085,US West Central,2022-09-01T00:00:00Z,e8e505df-4263-5b63-95e1-d24670c1b0ba,E16as v5 Spot,DZH318Z093WZ,DZH318Z093WZ/0002,Virtual Machines Easv5 Series,E16as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
468,Standard_L8as_v3,jioindiawest,USD,0.0,0.708,0.708,IN West Jio,2022-11-01T00:00:00Z,e8e54720-5c8d-51ba-8d73-dfbb45684d9f,L8as v3,DZH318Z08NR9,DZH318Z08NR9/00XK,Lasv3 Series Linux,Standard_L8as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
469,Standard_B16ls_v2,koreacentral,USD,0.0,0.2948,0.2948,KR Central,2023-03-01T00:00:00Z,e8e6b97f-7453-5802-8fc4-8a363266e099,B16ls v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/01HP,Virtual Machines Bsv2 Series,B16ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
470,Standard_M16s,westeurope,USD,0.0,0.33418,0.33418,EU West,2022-11-01T00:00:00Z,e8e86b3d-d2fe-510f-b8ca-cec975b5f59e,M16s Spot,DZH318Z0BQ4W,DZH318Z0BQ4W/04G1,Virtual Machines MS Series,M16s Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
471,Standard_M208-104ms_v2,japaneast,USD,0.0,53.544,53.544,JA East,2020-11-01T00:00:00Z,e8eac69a-8aac-5b00-bc56-fabe779eff6e,M208-104ms_v2,DZH318Z0BX63,DZH318Z0BX63/01T6,Virtual Machines MSv2 Series Windows,M208-104ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
472,Standard_M208-52ms_v2,japaneast,USD,0.0,63.112,63.112,JA East,2020-11-01T00:00:00Z,e8eac69a-8aac-5b00-bc56-fabe779eff6e,M208-52ms_v2,DZH318Z0BX63,DZH318Z0BX63/01QD,Virtual Machines MSv2 Series Windows,M208-52ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
473,Standard_M208-104ms_v2,japaneast,USD,0.0,63.112,63.112,JA East,2020-11-01T00:00:00Z,e8eac69a-8aac-5b00-bc56-fabe779eff6e,M208-104ms_v2,DZH318Z0BX63,DZH318Z0BX63/01T6,Virtual Machines MSv2 Series Windows,M208-104ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
474,Standard_M208-52ms_v2,japaneast,USD,0.0,53.544,53.544,JA East,2020-11-01T00:00:00Z,e8eac69a-8aac-5b00-bc56-fabe779eff6e,M208-52ms_v2,DZH318Z0BX63,DZH318Z0BX63/01QD,Virtual Machines MSv2 Series Windows,M208-52ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
475,Standard_E4-2ads_v5,usgovvirginia,USD,0.0,0.0632,0.0632,US Gov Virginia,2022-11-01T00:00:00Z,e8ec66cc-e2cb-5e55-a67f-da8b36d0b63a,E4-2ads v5 Low Priority,DZH318Z093X0,DZH318Z093X0/065L,Virtual Machines Eadsv5 Series,E4-2ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
476,Standard_L8s_v2,westus3,USD,0.0,0.0624,0.0624,US West 3,2022-08-01T00:00:00Z,e8ee6973-43a9-5703-a3c6-97e0bc8c0b50,L8s v2 Spot,DZH318Z0BQM3,DZH318Z0BQM3/00Q9,Virtual Machines LSv2 Series,L8s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
477,Standard_B4ls_v2,westus3,USD,0.0,0.0588,0.0588,US West 3,2023-03-01T00:00:00Z,e8ee845a-9327-58f7-910f-10c1a868c6a9,B4ls v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/0059,Virtual Machines Bsv2 Series,B4ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
478,Standard_D2s_v5,uaecentral,USD,0.0,1528.0,1528.0,AE Central,2021-11-01T00:00:00Z,e8f031d5-3e01-562d-8e14-0e33000c3f58,D2s v5,DZH318Z08M9W,DZH318Z08M9W/024K,Virtual Machines Dsv5 Series,Standard_D2s_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
479,Standard_D2s_v5,uaecentral,USD,0.0,0.153,0.153,AE Central,2021-11-01T00:00:00Z,e8f031d5-3e01-562d-8e14-0e33000c3f58,D2s v5,DZH318Z08M9W,DZH318Z08M9W/00WD,Virtual Machines Dsv5 Series,Standard_D2s_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
480,Standard_D2s_v5,uaecentral,USD,0.0,791.0,791.0,AE Central,2021-11-01T00:00:00Z,e8f031d5-3e01-562d-8e14-0e33000c3f58,D2s v5,DZH318Z08M9W,DZH318Z08M9W/0256,Virtual Machines Dsv5 Series,Standard_D2s_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
481,Standard_E16-4ads_v5,koreacentral,USD,0.0,0.253,0.253,KR Central,2021-11-01T00:00:00Z,e8f11a17-2788-5f67-92d3-207873e6cc0a,E16-4ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/00T9,Virtual Machines Eadsv5 Series Windows,E16-4ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
482,Standard_E16-4ads_v5,koreacentral,USD,0.0,0.8,0.8,KR Central,2021-11-01T00:00:00Z,e8f11a17-2788-5f67-92d3-207873e6cc0a,E16-4ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/00T9,Virtual Machines Eadsv5 Series Windows,E16-4ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
483,Standard_E8ds_v4,usgovvirginia,USD,0.0,0.138,0.138,US Gov Virginia,2020-06-01T00:00:00Z,e8f13e2f-aa96-5cc2-aec5-4af4b7dddb88,E8ds v4 Low Priority,DZH318Z0CSHK,DZH318Z0CSHK/0078,Virtual Machines Edsv4 Series,E8ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
484,Standard_B8als_v2,koreasouth,USD,0.0,0.283,0.283,KR South,2023-03-01T00:00:00Z,e8f4ed2c-9d9f-54c2-871f-6d7cb02c32dd,B8als v2,DZH318Z0K9JF,DZH318Z0K9JF/015B,Virtual Machines Basv2 Series Windows,B8als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
485,Standard_B8als_v2,koreasouth,USD,0.0,0.32,0.32,KR South,2023-03-01T00:00:00Z,e8f4ed2c-9d9f-54c2-871f-6d7cb02c32dd,B8als v2,DZH318Z0K9JF,DZH318Z0K9JF/015B,Virtual Machines Basv2 Series Windows,B8als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
486,Standard_E64bds_v5,westindia,USD,0.0,6.84,6.84,IN West,2022-08-01T00:00:00Z,e8f5f68e-5072-5b5b-bd0d-0b94684824a4,E64bds v5,DZH318Z09LQN,DZH318Z09LQN/011V,Virtual Machines Ebdsv5 Series Windows,Standard_E64bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
487,Standard_E64bds_v5,westindia,USD,0.0,9.784,9.784,IN West,2022-08-01T00:00:00Z,e8f5f68e-5072-5b5b-bd0d-0b94684824a4,E64bds v5,DZH318Z09LQN,DZH318Z09LQN/011V,Virtual Machines Ebdsv5 Series Windows,Standard_E64bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
488,Fsv2_Type2,westus3,USD,0.0,3.366,3.366,US West 3,2022-08-01T00:00:00Z,e8f8b564-103e-5f14-9bc8-dc5c07e8589f,Fsv2 Type2,DZH318Z0C621,DZH318Z0C621/008X,FSv2 Series Dedicated Host,Fsv2 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
489,Fsv2_Type2,westus3,USD,0.0,17345.0,17345.0,US West 3,2022-08-01T00:00:00Z,e8f8b564-103e-5f14-9bc8-dc5c07e8589f,Fsv2 Type2,DZH318Z0C621,DZH318Z0C621/009B,FSv2 Series Dedicated Host,Fsv2 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
490,Fsv2_Type2,westus3,USD,0.0,32254.0,32254.0,US West 3,2022-08-01T00:00:00Z,e8f8b564-103e-5f14-9bc8-dc5c07e8589f,Fsv2 Type2,DZH318Z0C621,DZH318Z0C621/009C,FSv2 Series Dedicated Host,Fsv2 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
491,Standard_E96bds_v5,eastasia,USD,0.0,4.82304,4.82304,AP East,2023-05-01T00:00:00Z,e8fb124b-71e5-57d4-bd0e-a7e9949a94a6,E96bds v5 Spot,DZH318Z09LQN,DZH318Z09LQN/00J9,Virtual Machines Ebdsv5 Series Windows,Standard_E96bds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
492,Standard_E96bds_v5,eastasia,USD,0.0,3.40992,3.40992,AP East,2023-05-01T00:00:00Z,e8fb124b-71e5-57d4-bd0e-a7e9949a94a6,E96bds v5 Spot,DZH318Z09LQN,DZH318Z09LQN/00J9,Virtual Machines Ebdsv5 Series Windows,Standard_E96bds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
493,Standard_E20s_v5,attatlanta1,USD,0.0,0.6804,0.6804,ATT Atlanta 1,2022-04-01T00:00:00Z,e8fbcf4f-32c4-5b2c-9e60-2caebca986e5,E20s v5 Spot,DZH318Z096T1,DZH318Z096T1/0739,Virtual Machines Esv5 Series Windows,E20s v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
494,Standard_E20s_v5,attatlanta1,USD,0.0,1.0484,1.0484,ATT Atlanta 1,2022-04-01T00:00:00Z,e8fbcf4f-32c4-5b2c-9e60-2caebca986e5,E20s v5 Spot,DZH318Z096T1,DZH318Z096T1/0739,Virtual Machines Esv5 Series Windows,E20s v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
495,Ebdsv5-Type1,francesouth,USD,0.0,46710.0,46710.0,FR South,2022-08-01T00:00:00Z,e8fce6ab-f412-573f-8c59-f7f36b6e164e,Ebdsv5-Type1,DZH318Z0JH5G,DZH318Z0JH5G/0054,Ebdsv5 Series Dedicated Host,Ebdsv5-Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
496,Ebdsv5-Type1,francesouth,USD,0.0,90253.0,90253.0,FR South,2022-08-01T00:00:00Z,e8fce6ab-f412-573f-8c59-f7f36b6e164e,Ebdsv5-Type1,DZH318Z0JH5G,DZH318Z0JH5G/0053,Ebdsv5 Series Dedicated Host,Ebdsv5-Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
497,Ebdsv5-Type1,francesouth,USD,0.0,9.038,9.038,FR South,2022-08-01T00:00:00Z,e8fce6ab-f412-573f-8c59-f7f36b6e164e,Ebdsv5-Type1,DZH318Z0JH5G,DZH318Z0JH5G/0035,Ebdsv5 Series Dedicated Host,Ebdsv5-Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
498,Standard_D32-8s_v3,japanwest,USD,0.0,0.413,0.413,JA West,2017-12-01T00:00:00Z,e8ffeb3a-9386-42fd-a7c7-9926283919b9,D32-8s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/02GH,Virtual Machines DSv3 Series,D32-8s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
499,Standard_D32-16s_v3,japanwest,USD,0.0,0.413,0.413,JA West,2017-12-01T00:00:00Z,e8ffeb3a-9386-42fd-a7c7-9926283919b9,D32-16s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/02GM,Virtual Machines DSv3 Series,D32-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
500,Standard_E64-16as_v5,germanywestcentral,USD,0.0,0.877,0.877,DE West Central,2021-11-01T00:00:00Z,e90347f8-cd97-5cac-b7f1-56f1355df6b8,E64-16as v5 Low Priority,DZH318Z093WZ,DZH318Z093WZ/0299,Virtual Machines Easv5 Series,E64-16as v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
501,Standard_E96-48as_v4,westindia,USD,0.0,1.548,1.548,IN West,2022-12-01T00:00:00Z,e9039668-cbe1-5e03-a26e-f4efe90df901,E96-48as_v4 Low Priority,DZH318Z0CM2D,DZH318Z0CM2D/041C,Virtual Machines Easv4 Series,E96-48as_v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
502,Standard_E16-4as_v4,southafricawest,USD,0.0,1.747,1.747,ZA West,2022-12-01T00:00:00Z,e904d029-2ab1-583c-84c3-974c4f69659d,E16-4as_v4,DZH318Z0CM2D,DZH318Z0CM2D/03MM,Virtual Machines Easv4 Series,E16-4as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
503,Standard_E16-4as_v4,southafricawest,USD,0.0,17448.0,17448.0,ZA West,2022-12-01T00:00:00Z,e904d029-2ab1-583c-84c3-974c4f69659d,E16-4as_v4,DZH318Z0CM2D,DZH318Z0CM2D/063S,Virtual Machines Easv4 Series,E16-4as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
504,Standard_E16-4as_v4,southafricawest,USD,0.0,9030.0,9030.0,ZA West,2022-12-01T00:00:00Z,e904d029-2ab1-583c-84c3-974c4f69659d,E16-4as_v4,DZH318Z0CM2D,DZH318Z0CM2D/063T,Virtual Machines Easv4 Series,E16-4as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
505,Standard_E4_v4,usgovtexas,USD,0.0,0.315,0.315,US Gov TX,2020-08-01T00:00:00Z,e906b592-a1bf-51e7-b8b5-95e586321c80,E4 v4,DZH318Z0D1L7,DZH318Z0D1L7/009D,Virtual Machines Ev4 Series,E4 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
