,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
994,Standard_B4als_v2,germanynorth,USD,0.0,0.213,0.213,DE North,2023-03-01T00:00:00Z,aacb8003-1661-585d-8fa4-308134cf2ddc,B4als v2,DZH318Z0K9JH,DZH318Z0K9JH/017B,Virtual Machines Basv2 Series,B4als v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
995,Standard_E96bds_v5,australiacentral2,USD,0.0,96349.0,96349.0,AU Central 2,2022-12-01T00:00:00Z,aace6028-c96d-50c1-a63a-6abc82ed9a29,E96bds v5,DZH318Z09LQP,DZH318Z09LQP/02X9,Virtual Machines Ebdsv5 Series,Standard_E96bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
996,Standard_E96bds_v5,australiacentral2,USD,0.0,49865.0,49865.0,AU Central 2,2022-12-01T00:00:00Z,aace6028-c96d-50c1-a63a-6abc82ed9a29,E96bds v5,DZH318Z09LQP,DZH318Z09LQP/02XG,Virtual Machines Ebdsv5 Series,Standard_E96bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
997,Standard_E96bds_v5,australiacentral2,USD,0.0,9.648,9.648,AU Central 2,2022-09-01T00:00:00Z,aace6028-c96d-50c1-a63a-6abc82ed9a29,E96bds v5,DZH318Z09LQP,DZH318Z09LQP/01TT,Virtual Machines Ebdsv5 Series,Standard_E96bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
998,Standard_D48as_v5,switzerlandwest,USD,0.0,2.418,2.418,CH West,2022-07-01T00:00:00Z,aad119f1-8d17-54d0-83f4-437717269a99,D48as v5 Low Priority,DZH318Z08W0Q,DZH318Z08W0Q/01BR,Virtual Machines Dasv5 Series Windows,Standard_D48as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
999,Standard_D48as_v5,switzerlandwest,USD,0.0,0.767,0.767,CH West,2022-07-01T00:00:00Z,aad119f1-8d17-54d0-83f4-437717269a99,D48as v5 Low Priority,DZH318Z08W0Q,DZH318Z08W0Q/01BR,Virtual Machines Dasv5 Series Windows,Standard_D48as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1000,Basic_A4,brazilsoutheast,USD,0.0,0.156418,0.156418,BR Southeast,2023-05-01T00:00:00Z,aad1d24b-815d-54e2-95a8-bc13ad7f3e79,A4 Spot,DZH318Z0BPRB,DZH318Z0BPRB/00RW,Virtual Machines A Series Basic,A4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1001,Standard_D48s_v3,attdetroit1,USD,0.0,0.461,0.461,ATT Detroit 1,2023-04-01T00:00:00Z,aad25242-fbab-5e1d-b75a-cdd4ba6fe7cd,D48s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/02ZR,Virtual Machines DSv3 Series Windows,D48s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1002,Standard_D48s_v3,attdetroit1,USD,0.0,1.843,1.843,ATT Detroit 1,2023-04-01T00:00:00Z,aad25242-fbab-5e1d-b75a-cdd4ba6fe7cd,D48s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/02ZR,Virtual Machines DSv3 Series Windows,D48s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1003,Standard_B16s_v2,norwaywest,USD,0.0,0.4948,0.4948,NO West,2023-03-01T00:00:00Z,aad36352-4158-5c03-9846-d63d14d34888,B16s v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/01GC,Virtual Machines Bsv2 Series,B16s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1004,Standard_E4-2ds_v4,westindia,USD,0.0,0.034983,0.034983,IN West,2023-04-01T00:00:00Z,aad3cc59-937f-5abc-b67b-fd6f977d3587,E4-2ds v4 Spot,DZH318Z0CSHK,DZH318Z0CSHK/054Z,Virtual Machines Edsv4 Series,E4-2ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1005,Standard_NV16as_v4,usgovvirginia,USD,0.0,0.260627,0.260627,US Gov Virginia,2023-05-01T00:00:00Z,aad5a557-1a70-52c5-b0b7-d495f1a5a5d8,NV16as v4 Spot,DZH318Z0CGPM,DZH318Z0CGPM/005J,Virtual Machines NVasv4 Series Windows,NV16as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1006,Standard_E32a_v4,usgovvirginia,USD,0.0,3.888,3.888,US Gov Virginia,2022-08-01T00:00:00Z,aad7aa2a-8add-52d2-a113-42ddabaddafd,E32a v4/E32as v4,DZH318Z0CM95,DZH318Z0CM95/010V,Virtual Machines Eav4 Series Windows,E32a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1007,Standard_E32as_v4,usgovvirginia,USD,0.0,3.488,3.488,US Gov Virginia,2022-08-01T00:00:00Z,aad7aa2a-8add-52d2-a113-42ddabaddafd,E32as v4,DZH318Z0CM92,DZH318Z0CM92/0388,Virtual Machines Easv4 Series Windows,E32as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
1008,Standard_E8-4ads_v5,koreacentral,USD,0.0,3266.0,3266.0,KR Central,2021-11-01T00:00:00Z,aade2273-527d-5caf-bb5a-097d3759974f,E8-4ads v5,DZH318Z093X0,DZH318Z093X0/03RG,Virtual Machines Eadsv5 Series,E8-4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1009,Standard_E8-4ads_v5,koreacentral,USD,0.0,0.632,0.632,KR Central,2021-11-01T00:00:00Z,aade2273-527d-5caf-bb5a-097d3759974f,E8-4ads v5,DZH318Z093X0,DZH318Z093X0/00WZ,Virtual Machines Eadsv5 Series,E8-4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1010,Standard_E8-4ads_v5,koreacentral,USD,0.0,6311.0,6311.0,KR Central,2021-11-01T00:00:00Z,aade2273-527d-5caf-bb5a-097d3759974f,E8-4ads v5,DZH318Z093X0,DZH318Z093X0/03RF,Virtual Machines Eadsv5 Series,E8-4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1011,Standard_B2als_v2,centralus,USD,0.0,0.016,0.016,US Central,2023-03-01T00:00:00Z,aadeb007-f0f6-564f-bba4-dbbc29568b41,B2als v2 Spot,DZH318Z0K9JH,DZH318Z0K9JH/0071,Virtual Machines Basv2 Series,B2als v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1012,Standard_B2s_v2,canadaeast,USD,0.0,0.03712,0.03712,CA East,2023-03-01T00:00:00Z,aae0bb56-37c0-5141-ab5e-d49045375dde,B2s v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/000R,Virtual Machines Bsv2 Series,B2s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1013,Standard_M208-104s_v2,canadacentral,USD,0.0,2.6771,2.6771,CA Central,2022-08-01T00:00:00Z,aae10f67-8131-5da3-b4b3-8d4d29596d0f,M208-104s_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/01K4,Virtual Machines MSv2 Series Windows,M208-104s_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1014,Standard_M208-104s_v2,canadacentral,USD,0.0,4.033629,4.033629,CA Central,2023-05-01T00:00:00Z,aae10f67-8131-5da3-b4b3-8d4d29596d0f,M208-104s_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/01K4,Virtual Machines MSv2 Series Windows,M208-104s_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1015,Standard_EC20as_cc_v5,westus,USD,0.0,0.5544,0.5544,US West,2023-05-01T00:00:00Z,aae5f660-8752-5fc0-b50c-b0966af2550e,EC20ascc v5 Spot,DZH318Z0BDLC,DZH318Z0BDLC/009D,Virtual Machines ECasccv5 Series,Standard_EC20as_cc_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1016,Esv3_Type1,northcentralus,USD,0.0,3.881,3.881,US North Central,2020-01-13T00:00:00Z,aae60cd7-818b-4f2d-a3a0-a0f711b681a2,Esv3 Type1,DZH318Z0C620,DZH318Z0C620/000J,ESv3 Series Dedicated Host,Esv3 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1017,Standard_D48as_v5_Promo,southafricanorth,USD,0.0,24447.0,24447.0,ZA North,2022-07-01T00:00:00Z,aae7508e-ac28-5e10-a195-2cf2509872ec,D48as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/01VS,Virtual Machines Dasv5 Promo Series,Standard_D48as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1018,Standard_D48as_v5_Promo,southafricanorth,USD,0.0,2.448,2.448,ZA North,2022-07-01T00:00:00Z,aae7508e-ac28-5e10-a195-2cf2509872ec,D48as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/018B,Virtual Machines Dasv5 Promo Series,Standard_D48as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1019,Standard_D48as_v5_Promo,southafricanorth,USD,0.0,12652.0,12652.0,ZA North,2022-07-01T00:00:00Z,aae7508e-ac28-5e10-a195-2cf2509872ec,D48as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/01VW,Virtual Machines Dasv5 Promo Series,Standard_D48as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1020,Standard_M32s,southeastasia,USD,0.0,0.48358,0.48358,AP Southeast,2023-01-01T00:00:00Z,aae841a5-cdd1-5353-bebb-2d99292356af,M32s Spot,DZH318Z0BPW5,DZH318Z0BPW5/01NG,Virtual Machines MS Series Windows,M32s Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1021,Standard_M32s,southeastasia,USD,0.0,0.645919,0.645919,AP Southeast,2023-05-01T00:00:00Z,aae841a5-cdd1-5353-bebb-2d99292356af,M32s Spot,DZH318Z0BPW5,DZH318Z0BPW5/01NG,Virtual Machines MS Series Windows,M32s Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1022,Standard_B32ls_v2,switzerlandwest,USD,0.0,2.191,2.191,CH West,2023-03-01T00:00:00Z,aae947c1-7fe3-556f-9a05-2ae15086cab0,B32ls v2,DZH318Z0K9K9,DZH318Z0K9K9/021R,Virtual Machines Bsv2 Series,B32ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1023,Standard_E48as_v5,qatarcentral,USD,0.0,1.344,1.344,QA Central,2022-11-01T00:00:00Z,aae9ba92-091d-5895-947c-00cbbed22b56,E48as v5 Spot,DZH318Z093XK,DZH318Z093XK/02ZX,Virtual Machines Easv5 Series Windows,E48as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1024,Standard_E48as_v5,qatarcentral,USD,0.0,2.2272,2.2272,QA Central,2022-11-01T00:00:00Z,aae9ba92-091d-5895-947c-00cbbed22b56,E48as v5 Spot,DZH318Z093XK,DZH318Z093XK/02ZX,Virtual Machines Easv5 Series Windows,E48as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1025,Standard_M16s,japaneast,USD,0.0,1.679,1.679,JA East,2019-04-01T00:00:00Z,aaeb8406-39d7-4334-b7fa-cae342a29704,M16s Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/007N,Virtual Machines MS Series Windows,M16s Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1026,Standard_M16s,japaneast,USD,0.0,0.692,0.692,JA East,2019-04-01T00:00:00Z,aaeb8406-39d7-4334-b7fa-cae342a29704,M16s Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/007N,Virtual Machines MS Series Windows,M16s Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1027,Standard_B16ps_v2,westus2,USD,0.0,0.48,0.48,US West 2,2023-03-01T00:00:00Z,aaec0fdc-50a9-56bd-9673-4ddcfe327699,B16ps v2,DZH318Z0K9JL,DZH318Z0K9JL/01ML,Virtual Machines Bpsv2 Series Windows,B16ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1028,Standard_B16ps_v2,westus2,USD,0.0,0.554,0.554,US West 2,2023-03-01T00:00:00Z,aaec0fdc-50a9-56bd-9673-4ddcfe327699,B16ps v2,DZH318Z0K9JL,DZH318Z0K9JL/01ML,Virtual Machines Bpsv2 Series Windows,B16ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1029,Standard_D32a_v4,southafricanorth,USD,0.0,0.2032,0.2032,ZA North,2023-03-01T00:00:00Z,aaece231-8e9a-5510-afb6-fcaa49b9ea5a,D32a v4/D32as v4 Spot,DZH318Z0CM2B,DZH318Z0CM2B/01G0,Virtual Machines Dav4 Series,D32a v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1030,Standard_D8as_v5,germanywestcentral,USD,0.0,0.0416,0.0416,DE West Central,2022-08-01T00:00:00Z,aaeec7bf-afec-5734-af78-9c6deca3ae80,D8as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00PR,Virtual Machines Dasv5 Series Windows,Standard_D8as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1031,Standard_D8as_v5,germanywestcentral,USD,0.0,0.102312,0.102312,DE West Central,2023-05-01T00:00:00Z,aaeec7bf-afec-5734-af78-9c6deca3ae80,D8as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00PR,Virtual Machines Dasv5 Series Windows,Standard_D8as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1032,Standard_M16s,eastasia,USD,0.0,4.3265,4.3265,AP East,2018-09-04T00:00:00Z,aaf23994-61dd-4c83-bd7a-59b77fa8887b,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00ZL,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1033,Standard_M16s,eastasia,USD,0.0,28015.0,28015.0,AP East,2020-02-01T00:00:00Z,aaf23994-61dd-4c83-bd7a-59b77fa8887b,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00Z0,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1034,Standard_M16s,eastasia,USD,0.0,19194.0,19194.0,AP East,2020-02-01T00:00:00Z,aaf23994-61dd-4c83-bd7a-59b77fa8887b,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00Z9,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1035,Standard_B2s_v2,swedencentral,USD,0.0,0.03456,0.03456,SE Central,2023-03-01T00:00:00Z,aaf28fa5-8772-5eef-a3b1-53dd5fc4fc53,B2s v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/015H,Virtual Machines Bsv2 Series,B2s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1036,Standard_E96ias_v5,usgovtexas,USD,0.0,1.593491,1.593491,US Gov TX,2023-05-01T00:00:00Z,aaf3a650-e4cc-53aa-9d04-41bcdb9869ec,E96ias v5 Spot,DZH318Z093XK,DZH318Z093XK/04L2,Virtual Machines Easv5 Series Windows,E96ias v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1037,Standard_E96-48as_v4,usgovvirginia,USD,0.0,1.21,1.21,US Gov Virginia,2022-08-01T00:00:00Z,aaf4f5e6-7eec-5bc8-9226-a101dd01b216,E96-48as_v4 Low Priority,DZH318Z0CM2D,DZH318Z0CM2D/04NH,Virtual Machines Easv4 Series,E96-48as_v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1038,Standard_L16as_v3,usgovvirginia,USD,0.0,0.896,0.896,US Gov Virginia,2022-11-01T00:00:00Z,aaf72d08-a809-5989-9c6f-1fddd6c5242f,L16as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/01GF,Lasv3 Series Windows,Standard_L16as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1039,Standard_D4as_v5_Promo,brazilsouth,USD,0.0,0.245,0.245,BR South,2022-07-01T00:00:00Z,aaf968fe-9a1d-5b60-8394-ae8a5af4d718,D4as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/00MT,Virtual Machines Dasv5 Promo Series,Standard_D4as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1040,Standard_D4as_v5_Promo,brazilsouth,USD,0.0,1265.0,1265.0,BR South,2022-07-01T00:00:00Z,aaf968fe-9a1d-5b60-8394-ae8a5af4d718,D4as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/0101,Virtual Machines Dasv5 Promo Series,Standard_D4as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1041,Standard_D4as_v5_Promo,brazilsouth,USD,0.0,2445.0,2445.0,BR South,2022-07-01T00:00:00Z,aaf968fe-9a1d-5b60-8394-ae8a5af4d718,D4as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/00TL,Virtual Machines Dasv5 Promo Series,Standard_D4as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
1042,Standard_E16s_v4,usgovarizona,USD,0.0,0.242,0.242,US Gov AZ,2020-08-01T00:00:00Z,aafaeb17-e1bd-597c-8e87-c505140e4c9c,E16s v4 Low Priority,DZH318Z0CSHL,DZH318Z0CSHL/01M7,Virtual Machines Esv4 Series,E16s v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1043,Standard_D4s_v5,uaecentral,USD,0.0,0.0612,0.0612,AE Central,2021-11-01T00:00:00Z,aafe2d3f-ccb8-52e0-862b-e5274c79a7b6,D4s v5 Low Priority,DZH318Z08M9W,DZH318Z08M9W/00V9,Virtual Machines Dsv5 Series,Standard_D4s_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1044,Standard_E64-16s_v5,westindia,USD,0.0,0.5161,0.5161,IN West,2022-07-01T00:00:00Z,ab01dcb1-97e8-5b45-9e33-8c896a62ed66,E64-16s v5 Spot,DZH318Z096SR,DZH318Z096SR/01X2,Virtual Machines Esv5 Series,E64-16s v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1045,Standard_E32-8s_v3,attdetroit1,USD,0.0,0.403,0.403,ATT Detroit 1,2023-04-01T00:00:00Z,ab026d38-6ae8-51e1-9e6d-f1ee7255600f,E32-8s v3 Low Priority,DZH318Z0BQ4R,DZH318Z0BQ4R/06FD,Virtual Machines ESv3 Series,E32-8s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1046,Standard_E8-2as_v5,australiacentral2,USD,0.0,0.0544,0.0544,AU Central 2,2023-05-01T00:00:00Z,ab046e75-b83c-5865-bf72-40cc6cba2208,E8-2as v5 Spot,DZH318Z093WZ,DZH318Z093WZ/05X7,Virtual Machines Easv5 Series,E8-2as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1047,Standard_E2ads_v5,koreacentral,USD,0.0,0.0316,0.0316,KR Central,2021-11-01T00:00:00Z,ab04a030-2559-5012-be9a-3eda73785fd8,E2ads v5 Low Priority,DZH318Z093X0,DZH318Z093X0/00XM,Virtual Machines Eadsv5 Series,E2ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1048,Standard_DS15i_v2,attnewyork1,USD,0.0,1.495,1.495,ATT New York 1,2023-02-01T00:00:00Z,ab04a738-45af-5428-9b44-d2898c7d9081,DS15i v2,DZH318Z0BQ4C,DZH318Z0BQ4C/07RL,Virtual Machines DSv2 Series,DS15i v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1049,Standard_HX176rs,eastus,USD,0.0,6.6944,6.6944,US East,2023-03-01T00:00:00Z,ab081a14-1ef9-59d0-a554-0189243a96ee,HX176rs Spot,DZH318Z0K1LG,DZH318Z0K1LG/002D,Virtual Machines HXrs Windows,HX176rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1050,Standard_HX176rs,eastus,USD,0.0,3.456,3.456,US East,2023-03-01T00:00:00Z,ab081a14-1ef9-59d0-a554-0189243a96ee,HX176rs Spot,DZH318Z0K1LG,DZH318Z0K1LG/002D,Virtual Machines HXrs Windows,HX176rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1051,Standard_ND40s_v2,swedencentral,USD,0.0,2.448,2.448,SE Central,2021-06-08T00:00:00Z,ab0acf29-7502-5735-bd21-243f19d759ec,NDmr40s v2 Low Priority,DZH318Z0BXNJ,DZH318Z0BXNJ/0017,Virtual Machines NDSv2 Series,NDmr40s v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1052,Standard_F72s_v2,usgovtexas,USD,0.0,6.984,6.984,US Gov TX,2018-10-01T00:00:00Z,ab0e2cec-5894-4b2a-87cc-a548e3adddc2,F72s v2,DZH318Z0BPWJ,DZH318Z0BPWJ/00K0,Virtual Machines FSv2 Series Windows,F72s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1053,Standard_E16-8ds_v4,westindia,USD,0.0,0.140134,0.140134,IN West,2023-04-01T00:00:00Z,ab0eca36-a6b6-5d01-8958-988b7a37e366,E16-8ds v4 Spot,DZH318Z0CSHK,DZH318Z0CSHK/052M,Virtual Machines Edsv4 Series,E16-8ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1054,Standard_B8s_v2,qatarcentral,USD,0.0,0.1604,0.1604,QA Central,2023-03-01T00:00:00Z,ab10405d-1379-5070-82de-7dd670ea4765,B8s v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/00DD,Virtual Machines Bsv2 Series,B8s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1055,Standard_D13_v2,attatlanta1,USD,0.0,0.314,0.314,ATT Atlanta 1,2022-12-01T00:00:00Z,ab12ec5c-6ea6-5f07-bf9c-a4f638f4f2b2,D13 v2/DS13 v2 Spot,DZH318Z0BPVM,DZH318Z0BPVM/02NV,Virtual Machines Dv2 Series Windows,D13 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1056,Standard_D13_v2,attatlanta1,USD,0.0,0.4612,0.4612,ATT Atlanta 1,2022-12-01T00:00:00Z,ab12ec5c-6ea6-5f07-bf9c-a4f638f4f2b2,D13 v2/DS13 v2 Spot,DZH318Z0BPVM,DZH318Z0BPVM/02NV,Virtual Machines Dv2 Series Windows,D13 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1057,Standard_D48s_v4,westindia,USD,0.0,0.566,0.566,IN West,2021-02-01T00:00:00Z,ab13e327-31c2-50cc-8a0f-7e2c83dee298,D48s v4 Low Priority,DZH318Z0CSHJ,DZH318Z0CSHJ/01SJ,Virtual Machines Dsv4 Series,D48s v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1058,Standard_E2_v3,northeurope,USD,0.0,0.021094,0.021094,EU North,2023-05-01T00:00:00Z,ab182b1a-25a5-589b-9657-197403ae753d,E2 v3/E2s v3 Spot,DZH318Z0BQ4L,DZH318Z0BQ4L/02CM,Virtual Machines Ev3 Series,E2 v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1059,Standard_E48ads_v5,usgovarizona,USD,0.0,2.4,2.4,US Gov AZ,2023-05-01T00:00:00Z,ab1929ef-a57d-538f-a644-d168c70c88cb,E48ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/04W5,Virtual Machines Eadsv5 Series Windows,E48ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1060,Standard_A3,polandcentral,USD,0.0,0.179,0.179,PL Central,2023-02-21T00:00:00Z,ab1949be-e45f-5c0f-9d73-3ddf7de5a088,A3 Low Priority,DZH318Z0BPVJ,DZH318Z0BPVJ/029K,Virtual Machines A Series Windows,A3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1061,Standard_A3,polandcentral,USD,0.0,0.0528,0.0528,PL Central,2023-02-21T00:00:00Z,ab1949be-e45f-5c0f-9d73-3ddf7de5a088,A3 Low Priority,DZH318Z0BPVJ,DZH318Z0BPVJ/029K,Virtual Machines A Series Windows,A3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
1062,Standard_E112iads_v5,westindia,USD,0.0,1.969183,1.969183,IN West,2023-05-01T00:00:00Z,ab1b3dd6-acdd-534b-a808-e525e453c013,E112iads v5 Spot,DZH318Z093WX,DZH318Z093WX/0412,Virtual Machines Eadsv5 Series Windows,E112iads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1063,Standard_E112iads_v5,westindia,USD,0.0,1.0329,1.0329,IN West,2023-03-01T00:00:00Z,ab1b3dd6-acdd-534b-a808-e525e453c013,E112iads v5 Spot,DZH318Z093WX,DZH318Z093WX/0412,Virtual Machines Eadsv5 Series Windows,E112iads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
